Customer_ID,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaldaycharge,totaleveminutes,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,totalintlcharge,numbercustomerservicecalls
3725,FALSE,58.0,FALSE,TRUE,29.0,240.4,80.0,40.9,118.9,91.0,10.1,164.2,108.0,7.4,11.2,3.0,3.0,1.0
3726,FALSE,92.0,FALSE,FALSE,0.0,145.9,90.0,24.8,148.1,105.0,12.6,241.3,93.0,10.9,8.4,1.0,2.3,2.0
3727,FALSE,35.0,FALSE,FALSE,0.0,179.8,82.0,30.6,176.1,78.0,15.0,132.6,85.0,6.0,12.0,5.0,3.2,1.0
3728,FALSE,28.0,FALSE,FALSE,0.0,225.7,70.0,38.4,206.9,90.0,17.6,167.9,88.0,7.6,13.8,3.0,3.7,1.0
3729,FALSE,93.0,FALSE,FALSE,0.0,199.7,109.0,34.0,114.2,68.0,9.7,241.0,109.0,10.9,7.1,2.0,1.9,0.0
3730,FALSE,26.0,FALSE,FALSE,0.0,150.0,63.0,25.5,225.0,90.0,19.1,202.3,99.0,9.1,9.2,5.0,2.5,3.0
3731,TRUE,33.0,TRUE,FALSE,0.0,247.1,114.0,42.0,146.5,110.0,12.5,208.9,94.0,9.4,10.6,2.0,2.9,4.0
3732,FALSE,120.0,FALSE,FALSE,0.0,215.7,75.0,36.7,244.4,105.0,20.8,211.2,91.0,9.5,11.4,5.0,3.1,2.0
3733,FALSE,124.0,FALSE,FALSE,0.0,94.8,102.0,16.1,238.9,91.0,20.3,279.4,94.0,12.6,11.6,3.0,3.1,2.0
3734,FALSE,56.0,FALSE,FALSE,0.0,79.3,115.0,13.5,159.0,64.0,13.5,245.7,99.0,11.1,10.1,4.0,2.7,1.0
3735,FALSE,39.0,FALSE,FALSE,0.0,157.2,81.0,26.7,247.7,131.0,21.1,215.7,141.0,9.7,9.9,9.0,2.7,1.0
3736,FALSE,155.0,FALSE,FALSE,0.0,190.3,123.0,32.4,301.3,96.0,25.6,214.6,134.0,9.7,8.0,3.0,2.2,1.0
3737,FALSE,158.0,FALSE,FALSE,0.0,119.8,123.0,20.4,262.2,122.0,22.3,219.8,111.0,9.9,12.4,5.0,3.4,1.0
3738,FALSE,106.0,FALSE,FALSE,0.0,170.6,116.0,29.0,259.1,115.0,22.0,214.2,111.0,9.6,9.6,13.0,2.6,1.0
3739,FALSE,52.0,FALSE,TRUE,24.0,229.1,86.0,39.0,168.7,124.0,14.3,245.4,75.0,11.0,14.6,2.0,3.9,1.0
3740,FALSE,112.0,FALSE,FALSE,0.0,135.1,112.0,23.0,226.3,85.0,19.2,115.2,108.0,5.2,11.1,6.0,3.0,1.0
3741,FALSE,148.0,TRUE,FALSE,0.0,136.8,112.0,23.3,197.5,134.0,16.8,93.2,90.0,4.2,10.3,5.0,2.8,2.0
3742,FALSE,12.0,FALSE,FALSE,0.0,239.7,112.0,40.8,221.1,122.0,18.8,207.3,109.0,9.3,11.1,3.0,3.0,2.0
3743,TRUE,109.0,TRUE,FALSE,0.0,159.6,136.0,27.1,151.0,126.0,12.8,142.1,53.0,6.4,7.3,4.0,2.0,4.0
3744,FALSE,142.0,FALSE,TRUE,38.0,231.2,125.0,39.3,174.8,121.0,14.9,171.2,87.0,7.7,12.4,2.0,3.4,4.0
3745,FALSE,60.0,FALSE,FALSE,0.0,203.7,95.0,34.6,212.6,122.0,18.1,177.1,103.0,8.0,7.9,1.0,2.1,3.0
3746,FALSE,141.0,FALSE,TRUE,43.0,157.8,122.0,26.8,132.3,108.0,11.3,137.1,81.0,6.2,5.6,2.0,1.5,2.0
3747,TRUE,100.0,FALSE,FALSE,0.0,278.0,76.0,47.3,176.7,74.0,15.0,219.5,126.0,9.9,8.3,4.0,2.2,0.0
3748,TRUE,168.0,FALSE,FALSE,0.0,160.6,110.0,27.3,185.2,120.0,15.7,120.2,104.0,5.4,9.1,4.0,2.5,1.0
3749,TRUE,138.0,TRUE,FALSE,0.0,261.1,96.0,44.4,170.9,120.0,14.5,71.1,89.0,3.2,0.0,0.0,0.0,3.0
3750,FALSE,88.0,FALSE,FALSE,0.0,138.7,92.0,23.6,205.8,73.0,17.5,247.9,119.0,11.2,9.8,5.0,2.7,1.0
3751,FALSE,119.0,FALSE,FALSE,0.0,226.6,126.0,38.5,143.6,107.0,12.2,94.9,123.0,4.3,12.1,5.0,3.3,1.0
3752,FALSE,31.0,FALSE,FALSE,0.0,229.1,120.0,39.0,172.4,79.0,14.7,243.6,102.0,11.0,11.0,4.0,3.0,3.0
3753,FALSE,102.0,FALSE,FALSE,0.0,157.4,83.0,26.8,47.3,102.0,4.0,160.4,92.0,7.2,11.4,5.0,3.1,0.0
3754,TRUE,149.0,FALSE,TRUE,25.0,185.6,109.0,31.6,167.3,89.0,14.2,171.6,100.0,7.7,10.7,3.0,2.9,1.0
3755,FALSE,138.0,FALSE,FALSE,0.0,217.2,73.0,36.9,190.8,127.0,16.2,133.5,97.0,6.0,5.2,3.0,1.4,4.0
3756,FALSE,118.0,FALSE,FALSE,0.0,183.1,128.0,31.1,241.0,93.0,20.5,211.1,108.0,9.5,12.5,4.0,3.4,0.0
3757,FALSE,222.0,FALSE,TRUE,34.0,218.5,89.0,37.2,160.7,76.0,13.7,181.6,76.0,8.2,4.9,5.0,1.3,4.0
3758,FALSE,113.0,FALSE,FALSE,0.0,155.0,93.0,26.4,330.6,106.0,28.1,189.4,123.0,8.5,13.5,3.0,3.7,1.0
3759,FALSE,130.0,FALSE,FALSE,0.0,143.8,76.0,24.5,274.8,103.0,23.4,194.7,105.0,8.8,12.3,1.0,3.3,0.0
3760,FALSE,60.0,FALSE,TRUE,31.0,223.6,83.0,38.0,235.6,77.0,20.0,153.0,119.0,6.9,4.7,8.0,1.3,4.0
3761,FALSE,90.0,FALSE,FALSE,0.0,189.1,104.0,32.2,313.9,124.0,26.7,227.9,128.0,10.3,8.2,2.0,2.2,1.0
3762,TRUE,140.0,FALSE,FALSE,0.0,143.0,100.0,24.3,193.4,89.0,16.4,59.5,81.0,2.7,12.3,8.0,3.3,4.0
3763,FALSE,101.0,FALSE,TRUE,39.0,147.2,105.0,25.0,168.8,96.0,14.4,165.3,118.0,7.4,13.0,4.0,3.5,1.0
3764,FALSE,134.0,FALSE,TRUE,32.0,224.0,75.0,38.1,97.5,103.0,8.3,211.6,80.0,9.5,10.7,5.0,2.9,2.0
3765,TRUE,88.0,TRUE,FALSE,0.0,132.9,132.0,22.6,208.2,82.0,17.7,260.5,42.0,11.7,14.4,11.0,3.9,2.0
3766,FALSE,118.0,FALSE,FALSE,0.0,160.3,110.0,27.3,53.2,92.0,4.5,130.7,119.0,5.9,10.5,4.0,2.8,0.0
3767,FALSE,93.0,FALSE,TRUE,21.0,213.8,103.0,36.4,257.7,72.0,21.9,218.4,114.0,9.8,7.2,6.0,1.9,1.0
3768,FALSE,232.0,FALSE,FALSE,0.0,248.2,128.0,42.2,211.2,96.0,18.0,147.1,117.0,6.6,10.0,6.0,2.7,2.0
3769,FALSE,81.0,FALSE,FALSE,0.0,153.5,99.0,26.1,197.6,102.0,16.8,198.5,86.0,8.9,6.3,2.0,1.7,2.0
3770,FALSE,137.0,FALSE,TRUE,25.0,174.6,88.0,29.7,243.8,118.0,20.7,259.7,103.0,11.7,12.2,3.0,3.3,3.0
3771,FALSE,3.0,FALSE,TRUE,23.0,205.5,102.0,34.9,209.5,83.0,17.8,182.3,99.0,8.2,6.4,4.0,1.7,0.0
3772,FALSE,137.0,FALSE,FALSE,0.0,209.1,104.0,35.6,189.4,96.0,16.1,214.4,83.0,9.7,14.8,4.0,4.0,3.0
3773,FALSE,42.0,FALSE,FALSE,0.0,251.1,81.0,42.7,178.3,106.0,15.2,184.6,90.0,8.3,12.7,5.0,3.4,0.0
3774,FALSE,58.0,FALSE,FALSE,0.0,187.6,113.0,31.9,217.4,115.0,18.5,139.7,92.0,6.3,9.8,5.0,2.7,3.0
3775,FALSE,233.0,FALSE,FALSE,0.0,137.3,94.0,23.3,232.4,87.0,19.8,206.0,105.0,9.3,9.8,4.0,2.7,1.0
3776,FALSE,55.0,FALSE,TRUE,37.0,197.5,89.0,33.6,228.7,141.0,19.4,313.4,121.0,14.1,19.7,2.0,5.3,1.0
3777,FALSE,69.0,FALSE,FALSE,0.0,221.6,88.0,37.7,231.8,87.0,19.7,211.7,116.0,9.5,8.6,9.0,2.3,1.0
3778,FALSE,100.0,FALSE,FALSE,0.0,200.7,151.0,34.1,290.8,127.0,24.7,186.7,105.0,8.4,10.2,9.0,2.8,1.0
3779,FALSE,111.0,FALSE,FALSE,0.0,226.3,82.0,38.5,178.9,101.0,15.2,181.5,90.0,8.2,8.9,4.0,2.4,0.0
3780,FALSE,64.0,FALSE,FALSE,0.0,154.0,67.0,26.2,225.8,118.0,19.2,265.3,86.0,11.9,3.5,3.0,1.0,1.0
3781,FALSE,135.0,FALSE,TRUE,27.0,273.4,141.0,46.5,154.0,99.0,13.1,245.8,112.0,11.1,12.3,6.0,3.3,1.0
3782,FALSE,86.0,FALSE,FALSE,0.0,212.8,79.0,36.2,90.9,145.0,7.7,152.3,67.0,6.9,11.9,3.0,3.2,2.0
3783,FALSE,105.0,FALSE,FALSE,0.0,213.3,99.0,36.3,153.1,79.0,13.0,227.9,98.0,10.3,10.8,5.0,2.9,1.0
3784,FALSE,111.0,TRUE,FALSE,0.0,177.1,102.0,30.1,249.1,102.0,21.2,153.3,66.0,6.9,8.8,4.0,2.4,2.0
3785,FALSE,75.0,FALSE,FALSE,0.0,229.2,59.0,39.0,142.8,107.0,12.1,291.6,109.0,13.1,8.5,5.0,2.3,0.0
3786,TRUE,95.0,FALSE,TRUE,24.0,129.4,120.0,22.0,159.8,68.0,13.6,214.4,83.0,9.7,12.6,4.0,3.4,4.0
3787,FALSE,137.0,FALSE,FALSE,0.0,203.1,97.0,34.5,132.0,76.0,11.2,250.9,94.0,11.3,9.2,4.0,2.5,4.0
3788,TRUE,116.0,TRUE,FALSE,0.0,232.2,98.0,39.5,244.7,91.0,20.8,151.3,69.0,6.8,10.6,1.0,2.9,7.0
3789,FALSE,125.0,FALSE,FALSE,0.0,138.5,96.0,23.6,159.7,117.0,13.6,212.7,91.0,9.6,7.7,3.0,2.1,2.0
3790,FALSE,65.0,FALSE,FALSE,0.0,189.3,74.0,32.2,205.3,90.0,17.5,228.2,78.0,10.3,8.5,13.0,2.3,3.0
3791,FALSE,55.0,FALSE,TRUE,33.0,141.0,99.0,24.0,250.9,109.0,21.3,284.6,89.0,12.8,11.7,3.0,3.2,0.0
3792,FALSE,99.0,FALSE,FALSE,0.0,155.3,93.0,26.4,265.7,95.0,22.6,145.7,67.0,6.6,12.4,4.0,3.4,0.0
3793,FALSE,86.0,FALSE,FALSE,0.0,118.6,106.0,20.2,223.5,115.0,19.0,94.7,12.0,4.3,13.3,1.0,3.6,2.0
3794,TRUE,100.0,FALSE,FALSE,0.0,254.2,97.0,43.2,262.0,88.0,22.3,256.3,82.0,11.5,13.6,6.0,3.7,0.0
3795,FALSE,70.0,FALSE,FALSE,0.0,176.5,85.0,30.0,119.2,93.0,10.1,227.7,90.0,10.3,8.7,5.0,2.4,1.0
3796,FALSE,67.0,FALSE,FALSE,0.0,234.3,111.0,39.8,206.4,87.0,17.5,157.3,101.0,7.1,5.8,10.0,1.6,3.0
3797,FALSE,50.0,FALSE,TRUE,39.0,147.3,75.0,25.0,244.8,74.0,20.8,216.9,101.0,9.8,13.2,3.0,3.6,2.0
3798,FALSE,42.0,FALSE,FALSE,0.0,171.0,129.0,29.1,183.9,96.0,15.6,130.2,90.0,5.9,4.6,6.0,1.2,0.0
3799,FALSE,76.0,FALSE,TRUE,40.0,177.9,85.0,30.2,119.3,95.0,10.1,140.5,83.0,6.3,10.3,1.0,2.8,2.0
3800,FALSE,103.0,FALSE,TRUE,34.0,240.6,92.0,40.9,204.2,99.0,17.4,297.0,82.0,13.4,12.7,9.0,3.4,5.0
3801,FALSE,90.0,FALSE,FALSE,0.0,114.4,108.0,19.5,232.8,150.0,19.8,198.1,78.0,8.9,8.9,3.0,2.4,0.0
3802,FALSE,66.0,FALSE,FALSE,0.0,113.9,112.0,19.4,271.8,106.0,23.1,216.7,95.0,9.8,15.6,3.0,4.2,2.0
3803,FALSE,59.0,FALSE,TRUE,29.0,133.1,114.0,22.6,221.2,82.0,18.8,131.6,103.0,5.9,6.8,3.0,1.8,1.0
3804,FALSE,22.0,FALSE,FALSE,0.0,180.0,65.0,30.6,207.0,106.0,17.6,182.8,111.0,8.2,8.3,6.0,2.2,1.0
3805,TRUE,67.0,FALSE,FALSE,0.0,177.4,102.0,30.2,215.2,123.0,18.3,132.4,120.0,6.0,6.6,4.0,1.8,4.0
3806,FALSE,147.0,FALSE,TRUE,35.0,110.8,123.0,18.8,199.2,81.0,16.9,212.9,77.0,9.6,8.9,4.0,2.4,2.0
3807,FALSE,57.0,FALSE,TRUE,26.0,138.7,99.0,23.6,134.5,105.0,11.4,261.7,95.0,11.8,13.0,5.0,3.5,2.0
3808,FALSE,7.0,FALSE,TRUE,33.0,211.8,99.0,36.0,170.9,110.0,14.5,244.2,125.0,11.0,11.2,4.0,3.0,2.0
3809,FALSE,85.0,FALSE,FALSE,0.0,234.5,113.0,39.9,237.3,116.0,20.2,122.7,110.0,5.5,12.9,3.0,3.5,4.0
3810,FALSE,92.0,FALSE,FALSE,0.0,240.2,86.0,40.8,107.6,79.0,9.2,156.6,121.0,7.1,7.5,4.0,2.0,1.0
3811,FALSE,92.0,FALSE,FALSE,0.0,222.4,105.0,37.8,164.0,129.0,13.9,233.3,113.0,10.5,9.9,8.0,2.7,1.0
3812,FALSE,116.0,FALSE,TRUE,42.0,280.4,95.0,47.7,174.4,101.0,14.8,190.0,65.0,8.6,9.9,1.0,2.7,3.0
3813,FALSE,133.0,FALSE,FALSE,0.0,113.3,137.0,19.3,160.2,103.0,13.6,228.8,98.0,10.3,10.1,7.0,2.7,2.0
3814,FALSE,135.0,FALSE,FALSE,0.0,246.8,129.0,42.0,187.8,121.0,16.0,154.5,109.0,7.0,12.6,5.0,3.4,1.0
3815,FALSE,134.0,FALSE,FALSE,0.0,107.0,146.0,18.2,220.0,116.0,18.7,149.8,108.0,6.7,7.2,3.0,1.9,2.0
3816,FALSE,19.0,FALSE,FALSE,0.0,184.5,131.0,31.4,201.3,87.0,17.1,188.9,114.0,8.5,13.1,10.0,3.5,1.0
3817,FALSE,66.0,FALSE,TRUE,31.0,163.2,106.0,27.7,267.9,108.0,22.8,172.6,100.0,7.8,9.7,5.0,2.6,1.0
3818,FALSE,65.0,FALSE,FALSE,0.0,193.8,113.0,33.0,151.7,106.0,12.9,208.9,94.0,9.4,12.6,3.0,3.4,3.0
3819,FALSE,104.0,FALSE,FALSE,0.0,185.1,91.0,31.5,227.3,115.0,19.3,198.5,79.0,8.9,12.7,10.0,3.4,2.0
3820,FALSE,140.0,FALSE,FALSE,0.0,151.5,106.0,25.8,175.7,125.0,14.9,214.1,87.0,9.6,12.4,9.0,3.4,3.0
3821,FALSE,102.0,FALSE,FALSE,0.0,143.7,82.0,24.4,170.9,83.0,14.5,310.9,112.0,14.0,9.8,1.0,2.7,2.0
3822,TRUE,101.0,TRUE,FALSE,0.0,169.5,117.0,28.8,212.0,111.0,18.0,204.0,120.0,9.2,9.7,1.0,2.6,0.0
3823,FALSE,62.0,FALSE,FALSE,0.0,211.3,100.0,35.9,228.4,91.0,19.4,217.1,77.0,9.8,6.3,5.0,1.7,0.0
3824,FALSE,115.0,FALSE,TRUE,37.0,184.1,67.0,31.3,159.4,104.0,13.6,193.3,121.0,8.7,13.3,3.0,3.6,0.0
3825,FALSE,85.0,TRUE,FALSE,0.0,165.4,107.0,28.1,196.0,126.0,16.7,349.2,110.0,15.7,9.6,7.0,2.6,2.0
3826,FALSE,111.0,FALSE,TRUE,33.0,154.0,122.0,26.2,207.3,123.0,17.6,186.2,105.0,8.4,10.8,8.0,2.9,1.0
3827,FALSE,119.0,FALSE,FALSE,0.0,209.4,125.0,35.6,286.3,91.0,24.3,208.6,73.0,9.4,8.1,4.0,2.2,2.0
3828,FALSE,121.0,FALSE,FALSE,0.0,166.3,114.0,28.3,138.8,130.0,11.8,215.3,108.0,9.7,10.4,10.0,2.8,2.0
3829,FALSE,108.0,FALSE,FALSE,0.0,108.6,128.0,18.5,325.2,97.0,27.6,173.6,67.0,7.8,9.3,6.0,2.5,0.0
3830,FALSE,63.0,FALSE,TRUE,25.0,230.3,82.0,39.2,165.6,96.0,14.1,227.7,125.0,10.3,9.0,2.0,2.4,1.0
3831,FALSE,59.0,FALSE,TRUE,46.0,200.1,44.0,34.0,126.0,78.0,10.7,146.3,123.0,6.6,10.6,5.0,2.9,1.0
3832,FALSE,82.0,FALSE,FALSE,0.0,179.2,95.0,30.5,228.9,95.0,19.5,187.7,100.0,8.5,13.2,2.0,3.6,1.0
3833,FALSE,126.0,FALSE,FALSE,0.0,261.6,83.0,44.5,192.9,133.0,16.4,246.9,50.0,11.1,7.3,3.0,2.0,4.0
3834,FALSE,110.0,FALSE,FALSE,0.0,129.5,94.0,22.0,92.6,96.0,7.9,154.3,110.0,6.9,9.9,5.0,2.7,3.0
3835,FALSE,85.0,FALSE,FALSE,0.0,164.0,111.0,27.9,229.4,108.0,19.5,220.7,105.0,9.9,9.3,2.0,2.5,1.0
3836,FALSE,70.0,FALSE,FALSE,0.0,59.5,103.0,10.1,257.2,106.0,21.9,208.3,86.0,9.4,11.1,6.0,3.0,0.0
3837,FALSE,46.0,FALSE,FALSE,0.0,230.7,117.0,39.2,186.2,84.0,15.8,182.2,109.0,8.2,9.2,4.0,2.5,2.0
3838,FALSE,44.0,FALSE,FALSE,0.0,207.2,90.0,35.2,178.6,76.0,15.2,182.0,74.0,8.2,0.0,0.0,0.0,0.0
3839,FALSE,171.0,FALSE,FALSE,0.0,171.9,99.0,29.2,249.2,95.0,21.2,174.9,81.0,7.9,12.5,4.0,3.4,1.0
3840,FALSE,88.0,FALSE,TRUE,37.0,181.7,88.0,30.9,237.4,106.0,20.2,209.1,111.0,9.4,9.5,5.0,2.6,2.0
3841,FALSE,169.0,FALSE,FALSE,0.0,240.7,119.0,40.9,141.1,102.0,12.0,120.6,56.0,5.4,7.7,2.0,2.1,2.0
3842,FALSE,48.0,FALSE,FALSE,0.0,198.2,108.0,33.7,181.0,70.0,15.4,238.9,86.0,10.8,12.1,2.0,3.3,1.0
3843,FALSE,65.0,FALSE,FALSE,0.0,96.0,95.0,16.3,117.0,82.0,10.0,172.9,114.0,7.8,6.7,3.0,1.8,3.0
3844,FALSE,81.0,FALSE,FALSE,0.0,165.2,109.0,28.1,170.6,96.0,14.5,205.0,74.0,9.2,9.9,4.0,2.7,0.0
3845,FALSE,53.0,FALSE,FALSE,0.0,171.5,75.0,29.2,224.5,111.0,19.1,187.4,84.0,8.4,9.7,6.0,2.6,1.0
3846,FALSE,72.0,FALSE,TRUE,27.0,111.7,68.0,19.0,252.8,106.0,21.5,255.5,109.0,11.5,7.8,4.0,2.1,1.0
3847,FALSE,88.0,FALSE,FALSE,0.0,138.3,116.0,23.5,236.0,138.0,20.1,179.1,110.0,8.1,9.6,4.0,2.6,3.0
3848,FALSE,100.0,FALSE,FALSE,0.0,152.7,98.0,26.0,212.4,73.0,18.1,264.5,90.0,11.9,7.9,3.0,2.1,2.0
3849,FALSE,82.0,FALSE,FALSE,0.0,194.7,105.0,33.1,210.9,100.0,17.9,236.9,143.0,10.7,11.6,3.0,3.1,3.0
3850,FALSE,71.0,FALSE,FALSE,0.0,119.9,108.0,20.4,240.7,82.0,20.5,151.1,124.0,6.8,8.1,7.0,2.2,3.0
3851,FALSE,103.0,FALSE,FALSE,0.0,222.9,129.0,37.9,205.0,87.0,17.4,141.3,99.0,6.4,9.9,2.0,2.7,1.0
3852,FALSE,87.0,FALSE,FALSE,0.0,210.7,46.0,35.8,215.6,116.0,18.3,170.4,79.0,7.7,13.2,3.0,3.6,1.0
3853,TRUE,116.0,FALSE,FALSE,0.0,254.6,107.0,43.3,249.4,89.0,21.2,229.6,77.0,10.3,9.0,18.0,2.4,2.0
3854,FALSE,140.0,FALSE,FALSE,0.0,265.0,100.0,45.1,147.6,89.0,12.6,247.7,94.0,11.2,10.7,3.0,2.9,1.0
3855,FALSE,93.0,FALSE,FALSE,0.0,172.3,135.0,29.3,318.7,95.0,27.1,131.5,104.0,5.9,11.5,4.0,3.1,3.0
3856,FALSE,90.0,FALSE,FALSE,0.0,259.1,140.0,44.1,124.0,119.0,10.5,188.3,79.0,8.5,12.8,3.0,3.5,0.0
3857,FALSE,130.0,FALSE,FALSE,0.0,211.4,91.0,35.9,191.0,62.0,16.2,207.3,109.0,9.3,11.6,3.0,3.1,1.0
3858,FALSE,55.0,FALSE,FALSE,0.0,286.7,100.0,48.7,134.4,121.0,11.4,192.9,122.0,8.7,6.9,5.0,1.9,2.0
3859,FALSE,121.0,TRUE,FALSE,0.0,175.9,87.0,29.9,225.3,114.0,19.2,156.2,113.0,7.0,10.4,3.0,2.8,2.0
3860,TRUE,47.0,TRUE,FALSE,0.0,135.0,108.0,23.0,176.3,111.0,15.0,144.6,96.0,6.5,10.5,1.0,2.8,1.0
3861,FALSE,94.0,TRUE,TRUE,39.0,115.5,90.0,19.6,122.5,99.0,10.4,197.7,110.0,8.9,7.0,3.0,1.9,0.0
3862,FALSE,76.0,FALSE,FALSE,0.0,193.0,82.0,32.8,200.8,109.0,17.1,135.9,79.0,6.1,14.4,3.0,3.9,0.0
3863,FALSE,69.0,FALSE,FALSE,0.0,167.4,105.0,28.5,121.5,142.0,10.3,209.3,83.0,9.4,16.0,2.0,4.3,1.0
3864,FALSE,117.0,FALSE,TRUE,35.0,190.7,100.0,32.4,209.7,107.0,17.8,202.5,101.0,9.1,12.4,5.0,3.4,1.0
3865,TRUE,70.0,FALSE,FALSE,0.0,325.5,128.0,55.3,300.3,105.0,25.5,199.8,93.0,9.0,5.7,7.0,1.5,1.0
3866,FALSE,130.0,FALSE,FALSE,0.0,139.0,98.0,23.6,120.2,116.0,10.2,160.4,113.0,7.2,14.5,2.0,3.9,3.0
3867,FALSE,109.0,FALSE,TRUE,40.0,155.9,110.0,26.5,161.2,99.0,13.7,229.2,81.0,10.3,11.5,13.0,3.1,0.0
3868,FALSE,115.0,FALSE,FALSE,0.0,182.1,97.0,31.0,231.1,76.0,19.6,246.2,103.0,11.1,15.0,2.0,4.1,0.0
3869,FALSE,75.0,FALSE,FALSE,0.0,117.3,114.0,19.9,201.1,61.0,17.1,107.9,82.0,4.9,12.2,3.0,3.3,1.0
3870,FALSE,114.0,FALSE,FALSE,0.0,139.8,152.0,23.8,215.9,76.0,18.4,96.9,111.0,4.4,7.9,10.0,2.1,2.0
3871,FALSE,135.0,FALSE,FALSE,0.0,112.7,123.0,19.2,280.0,90.0,23.8,251.9,110.0,11.3,10.4,2.0,2.8,0.0
3872,FALSE,79.0,FALSE,TRUE,31.0,173.2,98.0,29.4,149.5,123.0,12.7,245.7,91.0,11.1,11.5,7.0,3.1,1.0
3873,FALSE,123.0,FALSE,FALSE,0.0,225.6,102.0,38.4,225.8,56.0,19.2,186.7,128.0,8.4,6.7,2.0,1.8,1.0
3874,FALSE,112.0,TRUE,FALSE,0.0,195.7,123.0,33.3,141.9,124.0,12.1,136.4,72.0,6.1,7.9,6.0,2.1,1.0
3875,FALSE,57.0,FALSE,FALSE,0.0,214.0,100.0,36.4,209.9,80.0,17.8,105.1,112.0,4.7,11.3,1.0,3.1,0.0
3876,FALSE,143.0,FALSE,FALSE,0.0,271.7,67.0,46.2,189.1,155.0,16.1,101.1,55.0,4.6,17.2,5.0,4.6,1.0
3877,FALSE,107.0,FALSE,FALSE,0.0,257.7,98.0,43.8,156.5,84.0,13.3,104.4,123.0,4.7,9.8,3.0,2.7,1.0
3878,TRUE,103.0,TRUE,FALSE,0.0,133.2,90.0,22.6,236.8,70.0,20.1,214.1,120.0,9.6,12.5,2.0,3.4,1.0
3879,TRUE,157.0,FALSE,FALSE,0.0,248.7,113.0,42.3,251.8,79.0,21.4,262.7,46.0,11.8,7.5,3.0,2.0,5.0
3880,FALSE,79.0,FALSE,TRUE,21.0,264.3,79.0,44.9,202.8,118.0,17.2,173.4,92.0,7.8,6.3,3.0,1.7,4.0
3881,FALSE,120.0,FALSE,FALSE,0.0,180.8,93.0,30.7,190.1,82.0,16.2,192.3,66.0,8.7,10.5,7.0,2.8,2.0
3882,FALSE,81.0,TRUE,TRUE,32.0,229.0,80.0,38.9,221.0,113.0,18.8,291.4,91.0,13.1,12.4,5.0,3.4,1.0
3883,TRUE,136.0,FALSE,FALSE,0.0,276.3,94.0,47.0,226.0,125.0,19.2,221.4,87.0,10.0,7.2,1.0,1.9,1.0
3884,FALSE,83.0,FALSE,TRUE,37.0,133.1,117.0,22.6,171.4,89.0,14.6,218.1,92.0,9.8,10.9,4.0,2.9,3.0
3885,FALSE,137.0,FALSE,FALSE,0.0,248.3,63.0,42.2,250.4,108.0,21.3,159.1,94.0,7.2,9.6,4.0,2.6,1.0
3886,FALSE,93.0,FALSE,TRUE,37.0,230.4,95.0,39.2,155.5,89.0,13.2,179.0,90.0,8.1,10.4,9.0,2.8,3.0
3887,FALSE,103.0,FALSE,FALSE,0.0,185.8,118.0,31.6,86.8,84.0,7.4,208.4,115.0,9.4,10.7,9.0,2.9,1.0
3888,FALSE,96.0,FALSE,FALSE,0.0,183.9,88.0,31.3,109.2,86.0,9.3,190.2,78.0,8.6,16.6,7.0,4.5,2.0
3889,FALSE,77.0,TRUE,FALSE,0.0,132.9,86.0,22.6,168.1,121.0,14.3,196.3,102.0,8.8,7.8,3.0,2.1,0.0
3890,FALSE,128.0,FALSE,FALSE,0.0,221.0,109.0,37.6,219.0,107.0,18.6,229.4,113.0,10.3,8.6,5.0,2.3,3.0
3891,FALSE,59.0,FALSE,TRUE,28.0,120.9,97.0,20.6,213.0,92.0,18.1,163.1,116.0,7.3,8.5,5.0,2.3,2.0
3892,FALSE,85.0,FALSE,FALSE,0.0,127.9,107.0,21.7,271.2,124.0,23.1,202.2,76.0,9.1,12.5,5.0,3.4,0.0
3893,FALSE,116.0,FALSE,FALSE,0.0,179.0,81.0,30.4,200.0,116.0,17.0,168.6,74.0,7.6,15.8,7.0,4.3,1.0
3894,FALSE,96.0,TRUE,FALSE,0.0,188.8,119.0,32.1,216.9,100.0,18.4,208.5,116.0,9.4,5.8,3.0,1.6,3.0
3895,TRUE,60.0,TRUE,TRUE,45.0,135.6,101.0,23.1,94.9,73.0,8.1,154.0,118.0,6.9,9.8,3.0,2.7,4.0
3896,FALSE,105.0,TRUE,TRUE,31.0,172.5,103.0,29.3,113.6,102.0,9.7,261.6,104.0,11.8,10.8,4.0,2.9,2.0
3897,FALSE,123.0,FALSE,FALSE,0.0,132.6,100.0,22.5,198.8,102.0,16.9,168.9,105.0,7.6,0.0,0.0,0.0,1.0
3898,FALSE,84.0,FALSE,FALSE,0.0,127.7,81.0,21.7,188.4,84.0,16.0,260.0,125.0,11.7,4.7,6.0,1.3,1.0
3899,FALSE,107.0,FALSE,FALSE,0.0,156.3,75.0,26.6,215.3,93.0,18.3,118.2,115.0,5.3,8.8,2.0,2.4,1.0
3900,TRUE,86.0,FALSE,FALSE,0.0,234.6,102.0,39.9,268.3,109.0,22.8,195.6,102.0,8.8,11.6,4.0,3.1,1.0
3901,FALSE,115.0,FALSE,FALSE,0.0,202.1,95.0,34.4,231.6,89.0,19.7,214.6,165.0,9.7,13.1,7.0,3.5,1.0
